"id","city_id","type_id","total_area","rooms","ceiling_height","floors_total","living_area","floor","is_apartment","open_plan","kitchen_area","balcony","airports_nearest","parks_around3000","ponds_around3000"
20872,"3XN0","9N9J",64.0,2,2.7,2.0,34.0,1,0,0,9.0,,,,
20873,"6X8I",F8EM,113.5,3,4.2,7.0,44.2,6,0,0,21.7,1.0,21739.0,2.0,2.0
20874,"6X8I",F8EM,64.8,2,,4.0,38.9,1,0,0,,0.0,22155.0,1.0,3.0
20875,"6X8I",F8EM,102.4,4,3.0,7.0,65.0,6,0,0,10.0,,31584.0,0.0,0.0
20876,"4T1U",IZIQ,80.7,3,2.5,28.0,39.85,22,0,0,16.25,,53426.0,0.0,0.0
20877,"6X8I",F8EM,36.2,1,,12.0,18.1,7,0,0,10.6,,43676.0,2.0,0.0
20878,"6X8I",F8EM,33.2,1,,9.0,20.5,4,0,0,6.0,1.0,29656.0,1.0,1.0
20879,"6X8I",F8EM,36.95,1,,11.0,16.5,5,0,0,10.0,4.0,18881.0,0.0,2.0
20880,"4KU1","9N9J",25.0,1,2.7,25.0,,9,0,0,,2.0,,,
20881,"6X8I",F8EM,88.8,3,3.3,5.0,48.0,4,0,0,12.0,,22271.0,0.0,0.0
20882,FJEG,F8EM,73.6,4,,9.0,48.6,5,0,0,6.3,,26893.0,1.0,1.0
20883,"6X8I",F8EM,29.0,1,2.6,9.0,15.0,1,0,0,6.6,,15017.0,2.0,0.0
20884,C3YJ,F8EM,35.0,1,2.56,18.0,16.7,14,0,0,,,,,
20885,S4Y8,F8EM,44.0,1,2.5,5.0,17.4,5,0,0,14.2,1.0,,,
20886,"6X8I",F8EM,45.0,1,2.55,16.0,20.0,3,0,0,14.0,2.0,11794.0,0.0,1.0
20887,"6X8I",F8EM,84.0,3,2.8,23.0,51.0,3,0,0,14.0,,32279.0,0.0,0.0
20888,"4KU1","9N9J",37.0,1,,14.0,16.0,5,0,0,11.0,5.0,,,
20889,"6X8I",F8EM,91.0,3,2.8,17.0,,8,0,0,,,35231.0,0.0,1.0
20890,"6X8I",F8EM,76.7,3,,10.0,46.0,8,0,0,10.8,0.0,29460.0,1.0,1.0
20891,"6X8I",F8EM,53.4,2,,10.0,33.3,3,0,0,8.8,1.0,17282.0,2.0,0.0
20892,GQSJ,"9N9J",49.5,2,2.55,5.0,31.2,5,0,0,6.0,,,,
20893,PJ2I,F8EM,85.4,5,2.55,9.0,38.0,4,0,0,9.0,2.0,,,
20894,YVBQ,F8EM,40.6,1,2.6,6.0,18.9,4,0,0,10.7,,38590.0,1.0,2.0
20895,"4KU1",F8EM,40.5,1,2.6,24.0,15.1,18,0,0,11.0,2.0,,,
20896,FMVZ,IZIQ,79.9,3,2.74,5.0,47.6,3,0,0,13.2,,17864.0,0.0,1.0
20897,"6X8I",F8EM,31.0,1,2.5,5.0,17.0,3,0,0,5.5,,42308.0,1.0,0.0
20898,YVBQ,F8EM,55.0,3,2.5,5.0,41.0,2,0,0,6.0,0.0,36418.0,3.0,3.0
20899,"4KU1","9N9J",43.0,1,2.7,21.0,18.5,15,0,0,12.5,1.0,,,
20900,K7YA,"9N9J",31.1,1,,2.0,15.0,2,0,0,7.5,,,,
20901,"6VBQ",IZIQ,34.0,1,,9.0,15.0,1,0,0,10.0,,,,
20902,"187Y",IZIQ,62.0,2,,18.0,29.2,18,0,0,11.9,,,,
20903,"6X8I",F8EM,33.7,1,2.55,9.0,19.2,4,0,0,7.0,2.0,33018.0,1.0,0.0
20904,"6X8I",F8EM,40.6,1,2.65,12.0,20.0,12,0,0,10.6,1.0,17202.0,1.0,2.0
20905,"6X8I",F8EM,44.0,1,2.5,9.0,25.0,8,0,0,7.0,1.0,30886.0,0.0,1.0
20906,S2KX,F8EM,34.4,1,,5.0,19.1,2,0,0,6.7,,,,
20907,"6X8I",F8EM,73.0,2,,19.0,35.2,12,0,0,15.9,0.0,44259.0,1.0,0.0
20908,PJ2I,F8EM,83.3,4,2.7,9.0,47.999996,7,0,0,8.7,4.0,,,
20909,"6X8I",F8EM,39.0,1,,5.0,16.0,3,0,0,14.0,,24978.0,0.0,0.0
20910,"6X8I",F8EM,104.8,3,,25.0,50.0,13,0,0,16.0,0.0,52192.0,0.0,1.0
20911,"6X8I",F8EM,110.0,4,3.34,5.0,64.0,5,0,0,10.0,0.0,22468.0,0.0,3.0
20912,C9UZ,IZIQ,47.0,2,,5.0,28.0,5,0,0,6.0,0.0,,,
20913,"6X8I",F8EM,41.0,1,,19.0,20.0,12,0,0,11.0,,30440.0,1.0,0.0
20914,"6X8I",F8EM,30.6,1,2.5,9.0,17.7,6,0,0,6.2,,21301.0,1.0,1.0
20915,"6X8I",F8EM,31.2,1,2.6,5.0,,1,0,0,,,13956.0,1.0,1.0
20916,"6X8I",F8EM,102.0,3,3.0,10.0,,5,0,0,39.0,3.0,31655.0,1.0,3.0
20917,"6VBQ",IZIQ,39.0,1,,7.0,18.5,6,0,0,8.3,2.0,,,
20918,"6X8I",F8EM,160.0,4,,7.0,,5,0,0,,,24527.0,2.0,3.0
20919,"6X8I",F8EM,300.0,6,3.0,5.0,170.0,5,0,0,20.0,,24825.0,0.0,0.0
20920,"6X8I",F8EM,48.7,4,,5.0,34.7,5,0,0,6.0,,11757.0,0.0,0.0
20921,"6X8I",F8EM,49.9,2,2.55,9.0,30.9,8,0,0,6.0,1.0,48522.0,0.0,0.0
20922,"6X8I",F8EM,41.0,1,,10.0,19.0,4,0,0,11.0,1.0,33911.0,0.0,2.0
20923,"6X8I",F8EM,45.0,2,,5.0,25.0,4,0,0,7.0,0.0,46316.0,1.0,0.0
20924,"6X8I",F8EM,72.0,3,2.5,4.0,61.0,1,0,0,10.0,,25633.0,0.0,0.0
20925,"6X8I",F8EM,46.0,2,2.5,9.0,28.4,9,0,0,7.0,,49655.0,0.0,0.0
20926,"6X8I",F8EM,46.0,1,2.65,17.0,20.0,4,0,0,13.0,1.0,39474.0,1.0,0.0
20927,"6X8I",F8EM,60.0,3,2.67,9.0,37.8,2,0,0,6.8,,17987.0,0.0,0.0
20928,A7AP,F8EM,30.0,1,,17.0,,9,0,0,,,,,
20929,TXOA,"9N9J",62.8,2,,19.0,32.71,11,0,0,12.86,,,,
20930,"6X8I",F8EM,107.0,3,3.0,13.0,31.0,11,0,0,45.0,,29609.0,1.0,1.0
20931,"6X8I",F8EM,75.0,2,3.2,5.0,27.4,4,0,0,24.6,0.0,24720.0,0.0,3.0
20932,RDRC,IZIQ,41.0,2,2.5,5.0,24.7,4,0,0,6.0,1.0,,,
20933,"6X8I",F8EM,142.0,3,3.2,5.0,80.0,4,0,0,25.0,1.0,37826.0,1.0,1.0
20934,FJEG,F8EM,32.0,1,2.5,5.0,18.0,5,0,0,5.5,,26074.0,2.0,2.0
20935,O5K1,F8EM,70.7,2,,9.0,35.9,2,0,0,10.4,0.0,,,
20936,MQ2G,"9N9J",45.5,2,2.7,2.0,25.0,1,0,0,9.0,,,,
20937,"6X8I",F8EM,55.9,1,,17.0,29.2,11,0,0,9.3,0.0,32866.0,0.0,1.0
20938,"6X8I",F8EM,100.9,3,,35.0,53.4,22,0,0,13.4,,18732.0,0.0,3.0
20939,"6X8I",F8EM,60.6,2,,25.0,32.9,6,0,0,9.8,0.0,22306.0,0.0,1.0
20940,"6X8I",F8EM,62.9,3,2.6,9.0,39.9,6,0,0,10.2,,13947.0,2.0,1.0
20941,"187Y",IZIQ,58.0,2,,27.0,28.0,16,0,0,15.0,1.0,,,
20942,"6X8I",F8EM,118.0,4,,12.0,70.0,5,0,0,11.0,0.0,24324.0,0.0,0.0
20943,"6X8I",F8EM,63.5,2,,15.0,38.0,13,0,0,11.4,,35124.0,2.0,3.0
20944,"0SI2",F8EM,42.0,2,2.7,5.0,26.0,1,0,0,6.0,,,,
20945,"187Y",IZIQ,33.0,1,2.6,27.0,16.0,18,0,0,9.0,2.0,,,
20946,"9IOT",EQUI,60.0,3,,5.0,,4,0,0,,,,,
20947,"6X8I",F8EM,90.0,3,2.8,22.0,49.0,16,0,0,15.0,2.0,34463.0,0.0,0.0
20948,VLGF,F8EM,40.0,1,,4.0,,1,0,0,,,19907.0,0.0,0.0
20949,"6X8I",F8EM,66.9,3,2.67,12.0,41.3,3,0,0,10.7,,36706.0,0.0,0.0
20950,"6X8I",F8EM,31.1,1,2.55,5.0,18.0,2,0,0,,1.0,11043.0,1.0,1.0
20951,WVV2,EQUI,50.0,2,3.0,9.0,40.0,7,0,0,8.0,2.0,,,
20952,"6X8I",F8EM,33.0,1,2.6,19.0,16.0,8,0,0,8.0,2.0,33695.0,0.0,0.0
20953,"6X8I",F8EM,86.8,3,,15.0,49.8,10,0,0,18.8,,30166.0,0.0,0.0
20954,"6X8I",F8EM,29.0,1,2.6,9.0,15.0,1,0,0,7.0,,23916.0,1.0,0.0
20955,"6X8I",F8EM,172.0,4,,8.0,101.0,7,0,0,17.0,,27102.0,2.0,2.0
20956,IQ4Z,F8EM,41.1,1,2.54,5.0,26.4,2,0,0,5.1,1.0,69137.0,1.0,2.0
20957,"6X8I",F8EM,60.0,2,2.8,11.0,30.0,11,0,0,13.0,,12838.0,1.0,1.0
20958,"6X8I",F8EM,45.0,2,2.5,9.0,27.0,6,0,0,7.0,2.0,51038.0,0.0,0.0
20959,"6X8I",F8EM,45.0,2,2.5,9.0,28.0,2,0,0,7.0,1.0,46240.0,1.0,0.0
20960,"187Y",IZIQ,55.4,2,,23.0,36.9,12,0,0,11.3,,,,
20961,FMVZ,IZIQ,32.5,1,,21.0,16.0,6,0,0,8.8,,12913.0,0.0,1.0
20962,"6X8I",F8EM,34.0,1,,10.0,19.0,1,0,0,7.0,,17800.0,1.0,0.0
20963,"6X8I",F8EM,55.0,2,3.0,5.0,33.0,2,0,0,9.0,,25098.0,0.0,1.0
20964,"6X8I",F8EM,56.7,1,3.6,3.0,33.7,1,0,0,11.4,,24796.0,3.0,2.0
20965,"6X8I",F8EM,65.7,3,2.5,9.0,48.5,8,0,0,6.2,1.0,36754.0,1.0,0.0
20966,"6X8I",F8EM,50.0,2,,9.0,21.0,6,0,0,8.0,0.0,14831.0,0.0,1.0
20967,"6X8I",F8EM,44.5,1,,11.0,22.0,7,0,0,10.2,,23363.0,0.0,2.0
20968,LV8Y,F8EM,42.0,2,2.5,5.0,31.0,4,0,0,6.0,,,,
20969,"6X8I",F8EM,133.0,4,3.0,5.0,58.0,2,0,0,45.0,,24653.0,0.0,1.0
20970,T0TI,F8EM,56.0,2,,5.0,31.0,5,0,0,,1.0,,,
20971,"6X8I",F8EM,70.0,3,,12.0,45.0,4,0,0,9.0,0.0,14235.0,0.0,0.0
20972,"6X8I",F8EM,100.6,3,,12.0,50.5,7,0,0,12.2,1.0,18748.0,0.0,0.0
20973,C3YJ,F8EM,48.0,2,2.6,5.0,30.0,2,0,0,6.0,1.0,,,
20974,"6X8I",F8EM,62.0,2,,5.0,38.0,2,0,0,7.5,,39508.0,0.0,0.0
20975,"6X8I",F8EM,41.0,2,2.5,4.0,25.0,4,0,0,5.0,1.0,18508.0,0.0,1.0
20976,"6X8I",F8EM,44.0,2,,5.0,28.0,1,0,0,5.0,0.0,51178.0,1.0,1.0
20977,"6X8I",F8EM,175.0,3,,9.0,,8,0,0,,,,,
20978,"6X8I",F8EM,42.0,1,2.5,5.0,27.7,4,0,0,5.7,,36238.0,1.0,0.0
20979,E66G,F8EM,97.0,3,3.0,4.0,58.0,2,0,0,14.0,2.0,54331.0,0.0,0.0
20980,YVBQ,F8EM,55.6,3,2.51,5.0,37.8,1,0,0,5.1,,36630.0,1.0,3.0
20981,"3I7C",F8EM,30.2,1,2.55,5.0,17.6,3,0,0,6.0,,49549.0,2.0,3.0
20982,"6X8I",F8EM,52.0,3,,5.0,38.0,4,0,0,7.0,1.0,15983.0,1.0,0.0
20983,"6X8I",F8EM,38.1,1,2.7,17.0,18.1,2,0,0,9.9,,14741.0,0.0,0.0
20984,"6X8I",F8EM,58.3,2,,18.0,,8,0,0,,,17657.0,0.0,0.0
20985,"6X8I",F8EM,59.0,2,2.8,25.0,31.0,25,0,0,9.7,,33804.0,0.0,0.0
20986,"6X8I",F8EM,54.0,2,2.52,10.0,30.0,1,0,0,9.0,,34018.0,1.0,2.0
20987,"6X8I",F8EM,42.3,2,,8.0,26.6,4,0,0,5.5,1.0,20053.0,0.0,1.0
20988,IVEB,LVBX,38.3,1,,10.0,16.0,10,0,0,9.4,,,,
20989,"187Y",IZIQ,26.0,1,,24.0,17.0,19,0,0,,0.0,,,
20990,"6X8I",F8EM,38.7,1,2.65,12.0,,1,0,0,,,35490.0,0.0,3.0
20991,"6X8I",F8EM,32.0,1,2.53,5.0,18.0,1,0,0,6.5,,31989.0,2.0,1.0
20992,"6X8I",F8EM,37.0,1,,16.0,17.5,4,0,0,8.4,2.0,29918.0,0.0,0.0
20993,TXOA,"9N9J",74.0,3,2.6,10.0,40.0,3,0,0,13.3,1.0,,,
20994,"6X8I",F8EM,50.6,2,2.5,7.0,8.0,3,0,0,31.0,,12771.0,1.0,3.0
20995,"3I7C",F8EM,45.0,2,,5.0,29.0,1,0,0,7.0,0.0,48955.0,0.0,1.0
20996,Y04Q,F8EM,54.6,2,2.5,5.0,29.7,1,0,0,8.5,2.0,,,
20997,"6X8I",F8EM,75.0,3,2.6,9.0,45.34,1,0,0,,,27869.0,2.0,0.0
20998,Y04Q,F8EM,65.8,2,2.7,8.0,38.0,6,0,0,10.4,,,,
20999,"6X8I",F8EM,38.0,1,,16.0,13.0,1,0,0,16.0,,21413.0,0.0,2.0
21000,"6X8I",F8EM,50.6,2,2.6,12.0,30.7,7,0,0,7.0,1.0,31932.0,0.0,0.0
21001,"187Y",IZIQ,38.41,1,,23.0,19.95,5,0,0,9.8,2.0,,,
21002,S4Y8,F8EM,62.8,2,,2.0,39.0,1,0,0,7.3,,,,
21003,"3SXT",F8EM,42.0,2,,9.0,25.0,9,0,0,7.0,0.0,,,
21004,"6VBQ",IZIQ,46.0,2,,25.0,27.0,3,0,0,9.5,1.0,,,
21005,"6X8I",F8EM,65.0,2,,3.0,36.0,2,0,0,8.0,,23776.0,1.0,0.0
21006,"187Y",F8EM,102.3,4,2.8,16.0,49.4,15,0,0,23.8,2.0,,,
21007,"6X8I",F8EM,54.4,2,2.75,24.0,30.2,14,0,0,8.8,1.0,37781.0,0.0,0.0
21008,"6X8I",F8EM,47.6,2,,9.0,28.3,2,0,0,7.0,0.0,31169.0,0.0,0.0
21009,"0OVA",EQUI,44.0,2,2.5,2.0,28.0,1,0,0,6.0,,,,
21010,H8WO,F8EM,39.4,1,2.6,5.0,17.1,4,0,0,8.2,,,,
21011,G6ON,F8EM,45.1,2,,5.0,29.7,4,0,0,6.0,0.0,,,
21012,"6X8I",F8EM,67.1,2,2.7,15.0,36.2,2,0,0,13.9,,12378.0,0.0,1.0
21013,ZYPN,F8EM,44.0,2,,5.0,,1,0,0,,,,,
21014,"6X8I",F8EM,38.0,1,2.8,16.0,17.3,9,0,0,10.4,2.0,34233.0,0.0,0.0
21015,IVEB,LVBX,47.5,1,2.76,8.0,19.0,5,0,0,12.0,0.0,,,
21016,"6X8I",F8EM,40.0,2,,16.0,,13,0,0,18.0,0.0,8255.0,2.0,1.0
21017,"6X8I",F8EM,98.0,4,3.0,4.0,68.0,2,0,0,10.0,0.0,19296.0,0.0,3.0
21018,"0SI2",F8EM,74.0,3,2.5,5.0,43.0,4,0,0,8.5,2.0,,,
21019,"6X8I",F8EM,50.0,1,3.0,17.0,17.0,7,0,0,12.0,,15957.0,1.0,0.0
21020,S4Y8,F8EM,56.9,3,3.0,2.0,42.8,2,0,0,4.6,4.0,,,
21021,"187Y",IZIQ,35.0,1,,25.0,15.0,12,0,0,10.0,1.0,,,
21022,IQ4Z,F8EM,38.1,1,,9.0,19.4,1,0,0,8.4,,67665.0,2.0,2.0
21023,"6X8I",F8EM,248.7,4,3.4,9.0,131.0,4,0,0,23.0,0.0,21946.0,1.0,1.0
21024,"6X8I",F8EM,57.0,3,2.6,9.0,40.8,2,0,0,6.1,2.0,32350.0,0.0,0.0
21025,"6X8I",F8EM,45.9,2,2.55,5.0,,5,0,0,,2.0,42227.0,1.0,0.0
21026,"6X8I",F8EM,34.7,1,,14.0,18.0,3,0,0,8.0,,48214.0,0.0,0.0
21027,"6X8I",F8EM,45.0,2,2.55,5.0,32.0,2,0,0,6.0,,12927.0,1.0,1.0
21028,IVEB,LVBX,83.37,3,2.7,7.0,51.78,1,0,0,11.11,4.0,,,
21029,"6X8I",F8EM,90.0,3,2.65,16.0,53.0,16,0,0,11.5,,33109.0,0.0,1.0
21030,W0ZR,F8EM,48.0,2,2.7,5.0,32.0,5,0,0,5.0,1.0,,,
21031,"6X8I",F8EM,44.0,2,,9.0,29.0,8,0,0,6.0,0.0,17452.0,2.0,2.0
21032,"6X8I",F8EM,72.4,2,,24.0,42.6,4,0,0,11.2,,33386.0,0.0,0.0
21033,YVBQ,F8EM,33.2,1,2.55,9.0,19.0,3,0,0,5.4,0.0,45863.0,1.0,1.0
21034,"6X8I",F8EM,46.39,2,,5.0,29.83,4,0,0,6.47,,21793.0,1.0,0.0
21035,"6X8I",F8EM,55.0,2,,19.0,,4,0,0,,,37227.0,0.0,0.0
21036,"6X8I",F8EM,41.0,1,,12.0,19.2,1,0,0,14.0,,32535.0,2.0,0.0
21037,"6X8I",F8EM,44.1,2,2.6,9.0,27.4,3,0,0,6.7,,29712.0,0.0,1.0
21038,"6X8I",F8EM,43.6,1,2.75,20.0,16.6,18,0,0,13.2,5.0,41466.0,0.0,0.0
21039,"6X8I",F8EM,63.2,2,,18.0,37.2,8,0,0,10.2,0.0,28959.0,1.0,0.0
21040,"6X8I",F8EM,96.0,3,2.9,7.0,51.0,3,0,0,15.0,2.0,24324.0,0.0,0.0
21041,"187Y",IZIQ,59.0,2,,19.0,,6,0,0,,,,,
21042,"6X8I",F8EM,60.0,2,,26.0,,25,0,0,,,20028.0,0.0,1.0
21043,"6X8I",F8EM,44.0,1,2.7,18.0,16.0,13,0,0,12.0,1.0,43269.0,1.0,0.0
21044,FJEG,F8EM,56.6,2,3.0,12.0,29.0,10,0,0,8.8,,28307.0,0.0,2.0
21045,"6X8I",F8EM,87.0,2,3.1,3.0,57.0,3,0,0,9.0,,25321.0,2.0,0.0
21046,"6X8I",F8EM,75.1,2,3.0,19.0,33.03,14,0,0,,,22875.0,1.0,1.0
21047,"6X8I",F8EM,46.0,2,2.5,9.0,29.0,8,0,0,6.3,,33306.0,0.0,0.0
21048,"6X8I",F8EM,51.0,2,3.0,6.0,33.0,3,0,0,8.9,,16186.0,0.0,0.0
21049,"6X8I",F8EM,75.4,2,2.5,5.0,37.0,5,0,0,17.0,,22065.0,0.0,1.0
21050,"6X8I",F8EM,53.0,2,2.57,10.0,31.0,7,0,0,9.0,1.0,34494.0,2.0,3.0
21051,"6X8I",F8EM,49.0,4,2.5,5.0,38.0,1,0,0,6.4,,11455.0,0.0,0.0
21052,"6X8I",F8EM,35.2,1,2.8,17.0,18.5,1,0,0,8.5,,29871.0,1.0,0.0
21053,VLGF,F8EM,56.0,3,2.5,5.0,41.0,2,0,0,5.1,,15787.0,1.0,3.0
21054,"6X8I",F8EM,45.0,2,2.55,9.0,28.0,2,0,0,7.0,,36185.0,0.0,0.0
21055,FJEG,F8EM,74.1,3,,4.0,47.6,2,0,0,8.3,0.0,26528.0,2.0,2.0
21056,FMVZ,IZIQ,32.1,1,2.56,5.0,16.0,3,0,0,8.8,0.0,17425.0,0.0,0.0
21057,"6X8I",F8EM,68.5,2,2.77,24.0,34.0,11,0,0,16.2,1.0,36410.0,0.0,0.0
21058,"6X8I",F8EM,32.0,1,2.5,9.0,16.0,9,0,0,8.0,,15891.0,0.0,1.0
21059,"4KU1",F8EM,57.0,2,,9.0,26.2,7,0,0,12.8,2.0,,,
21060,LV8Y,F8EM,32.0,1,,5.0,18.0,5,0,0,6.5,0.0,,,
21061,"6X8I",F8EM,31.1,1,,5.0,17.2,2,0,0,6.0,0.0,40942.0,2.0,0.0
21062,"24KS",IZIQ,62.0,2,2.75,18.0,33.0,11,0,0,10.0,2.0,26128.0,0.0,0.0
21063,"6X8I",F8EM,47.0,1,2.8,8.0,18.0,2,0,0,18.0,,27106.0,3.0,2.0
21064,HJEX,IZIQ,60.5,2,,3.0,35.0,1,0,0,8.5,,29701.0,0.0,1.0
21065,"6X8I",F8EM,49.0,2,2.6,4.0,29.0,4,0,0,13.0,,23196.0,1.0,0.0
21066,"4UT1",EQUI,31.3,1,2.5,5.0,17.6,2,0,0,5.7,,,,
21067,VLGF,F8EM,135.0,4,2.7,5.0,85.0,2,0,0,19.0,2.0,18879.0,0.0,1.0
21068,"6X8I",F8EM,61.5,3,2.54,9.0,44.6,4,0,0,6.3,2.0,14107.0,0.0,1.0
21069,"6X8I",F8EM,49.0,2,3.0,5.0,29.0,1,0,0,8.0,,38165.0,0.0,2.0
21070,"6X8I",F8EM,32.6,1,,26.0,16.1,8,0,0,7.3,2.0,15238.0,0.0,0.0
21071,"6VBQ",IZIQ,72.0,3,,25.0,41.5,7,0,0,10.0,1.0,,,
21072,"187Y",IZIQ,31.0,1,2.75,22.0,15.0,6,0,0,9.0,1.0,,,
21073,"6X8I",F8EM,48.0,2,2.7,9.0,32.0,4,0,0,7.0,2.0,28740.0,0.0,1.0
21074,"6X8I",F8EM,46.0,1,,16.0,18.0,6,0,0,12.0,2.0,51013.0,0.0,0.0
21075,"6X8I",F8EM,48.8,4,2.5,5.0,37.0,1,0,0,5.2,,,0.0,0.0
21076,"4KU1","9N9J",84.7,3,,14.0,49.9,3,0,0,11.3,2.0,,,
21077,"6X8I",F8EM,60.8,3,,5.0,36.5,5,0,0,8.3,,22574.0,2.0,3.0
21078,"6X8I",F8EM,36.0,1,2.5,5.0,18.0,2,0,0,15.0,,15109.0,1.0,0.0
21079,"6X8I",F8EM,169.5,4,,18.0,81.6,9,0,0,39.1,0.0,30766.0,0.0,1.0
21080,"6X8I",F8EM,211.0,6,,6.0,151.6,5,0,0,27.0,,26259.0,1.0,1.0
21081,"6X8I",F8EM,85.2,2,,8.0,38.0,2,0,0,41.1,,48523.0,0.0,0.0
21082,KPES,EL2E,48.0,2,,5.0,28.6,2,0,0,7.4,,,,
21083,"6X8I",F8EM,58.0,2,3.0,5.0,36.0,5,0,0,9.0,0.0,40027.0,1.0,0.0
21084,"6X8I",F8EM,123.0,3,3.0,7.0,97.0,5,0,0,15.0,,32953.0,2.0,3.0
21085,"6X8I",F8EM,34.7,1,2.7,9.0,19.8,3,0,0,6.0,2.0,0.0,0.0,0.0
21086,"6X8I",F8EM,43.0,1,2.65,16.0,20.0,11,0,0,10.0,2.0,26437.0,0.0,0.0
21087,"6X8I",F8EM,46.1,1,2.8,14.0,19.5,7,0,0,13.1,1.0,17720.0,3.0,2.0
21088,"6X8I",F8EM,41.0,1,2.75,22.0,22.0,4,0,0,11.0,1.0,30635.0,1.0,1.0
21089,"6X8I",F8EM,68.1,3,,5.0,41.7,5,0,0,14.4,,25309.0,1.0,0.0
21090,"6X8I",F8EM,44.5,2,2.5,9.0,28.0,8,0,0,6.5,1.0,43700.0,1.0,0.0
21091,VLGF,F8EM,128.0,4,2.5,5.0,81.0,3,0,0,20.0,1.0,13733.0,0.0,0.0
21092,VLGF,F8EM,70.0,2,2.9,4.0,39.7,3,0,0,10.2,,14372.0,1.0,0.0
21093,"6X8I",F8EM,69.6,3,,12.0,41.7,5,0,0,10.8,,34330.0,0.0,0.0
21094,"6X8I",F8EM,40.0,1,2.7,24.0,18.6,3,0,0,11.5,1.0,37948.0,0.0,0.0
21095,"6X8I",F8EM,100.0,3,3.5,4.0,60.0,2,0,0,20.0,0.0,19946.0,2.0,3.0
21096,"6X8I",F8EM,31.0,1,2.5,5.0,17.5,1,0,0,6.0,,18669.0,1.0,1.0
21097,WBH1,"9N9J",60.0,2,2.6,10.0,32.6,7,0,0,11.0,,,,
21098,"6X8I",F8EM,27.0,1,2.5,10.0,16.0,6,0,0,5.0,,9528.0,2.0,0.0
21099,"6X8I",F8EM,70.0,2,3.0,9.0,38.0,7,0,0,12.0,,13869.0,1.0,0.0
21100,"6X8I",F8EM,32.0,1,2.5,5.0,18.0,2,0,0,6.0,1.0,44087.0,0.0,0.0
21101,"6X8I",F8EM,45.3,2,,9.0,,5,0,0,6.3,1.0,14375.0,0.0,1.0
21102,S4Y8,F8EM,40.8,2,,4.0,28.8,1,0,0,6.0,,,,
21103,"6X8I",F8EM,31.2,1,2.5,9.0,18.0,1,0,0,8.4,,35373.0,1.0,1.0
21104,"6X8I",F8EM,121.0,4,,16.0,73.0,7,0,0,16.0,0.0,47295.0,1.0,1.0
21105,TXOA,"9N9J",38.1,1,,23.0,16.0,16,0,0,10.0,2.0,,,
21106,"6X8I",F8EM,52.1,3,,14.0,44.4,9,0,0,6.0,,13171.0,0.0,0.0
21107,TXOA,"9N9J",145.0,5,2.9,3.0,64.0,3,0,0,22.0,,,,
21108,"6X8I",F8EM,37.0,1,,23.0,17.0,7,0,0,10.0,,22425.0,0.0,2.0
21109,VLGF,F8EM,32.0,1,,5.0,18.0,4,0,0,5.6,,14504.0,1.0,0.0
21110,"6X8I",F8EM,54.0,2,,24.0,30.0,18,0,0,11.0,,42742.0,0.0,0.0
21111,"66WT",LVBX,28.16,0,,12.0,18.44,5,0,0,,2.0,,,
21112,"6823",F8EM,31.5,1,,4.0,18.0,4,0,0,6.5,1.0,20263.0,3.0,3.0
21113,"15V2",IZIQ,42.0,1,2.5,5.0,17.1,2,0,0,8.0,,,,
21114,BG21,EQUI,61.0,3,,5.0,45.0,1,0,0,6.0,0.0,,,
21115,"6X8I",F8EM,34.25,1,,25.0,14.38,8,0,0,8.12,,38795.0,0.0,0.0
21116,R3CM,IZIQ,44.1,2,2.5,5.0,27.9,1,0,0,5.4,,,,
21117,"6X8I",F8EM,38.0,1,2.75,16.0,15.0,11,0,0,11.0,1.0,11597.0,0.0,1.0
21118,"6X8I",F8EM,85.0,3,,3.0,52.0,3,0,0,8.0,1.0,16228.0,1.0,0.0
21120,"6X8I",F8EM,39.0,1,2.6,24.0,17.0,11,0,0,10.5,1.0,36784.0,1.0,2.0
21121,"6X8I",F8EM,42.0,1,2.55,16.0,16.9,16,0,0,9.9,,51571.0,0.0,0.0
21122,"6X8I",F8EM,31.3,1,2.54,7.0,17.8,2,0,0,5.8,1.0,18886.0,2.0,1.0
21123,"6X8I",F8EM,40.0,1,2.75,12.0,20.0,10,0,0,8.5,1.0,33786.0,0.0,0.0
21124,"6X8I",F8EM,50.0,2,3.0,3.0,27.6,2,0,0,6.4,0.0,18277.0,1.0,0.0
21125,"6X8I",F8EM,112.0,2,,9.0,,5,0,0,,,31170.0,1.0,1.0
21126,"6X8I",F8EM,177.9,4,,8.0,99.21,4,0,0,16.92,1.0,27102.0,2.0,2.0
21127,N237,F8EM,37.0,1,2.6,12.0,19.3,12,0,0,10.3,2.0,,,
21128,"6X8I",F8EM,58.1,3,2.54,9.0,37.5,3,0,0,7.0,,31775.0,0.0,0.0
21129,"6X8I",F8EM,152.0,5,3.7,5.0,112.0,4,0,0,15.0,,21173.0,1.0,3.0
21130,FMVZ,IZIQ,61.0,2,,15.0,,4,0,0,,,13908.0,0.0,1.0
21131,"6X8I",F8EM,41.8,2,2.5,5.0,27.1,1,0,0,5.4,,51002.0,2.0,1.0
21132,"6X8I",F8EM,44.0,1,,11.0,20.0,10,0,0,10.0,2.0,24327.0,0.0,2.0
21133,Y04Q,F8EM,74.1,3,2.7,10.0,43.1,2,0,0,8.1,1.0,,,
21134,"6X8I",F8EM,85.0,3,2.73,3.0,49.6,2,0,0,9.0,1.0,37860.0,1.0,1.0
